id,date,car,seat_color,car_color,value (US$ mi),value off (US$ mi),discount (%),total (US$ mi),salesperson,city,country
2461,2019-12-24,Koenigsegg CCXR Trevita,red,gold,5.292000000000001,5.246800655938418,2,5.141864642819649,Henrique,lisboa,portugal
2462,2019-12-19,Ferrari Pininfarina Sergio,brown,silver,3.3075000000000006,3.2665185882748253,1,3.233853402392077,Rafael,lisboa,portugal
2463,2019-12-23,McLaren P1 LM,white,white,3.8494800000000007,3.79845990992058,1,3.7604753108213744,Nicolas,lisboa,portugal
2464,2019-12-12,McLaren P1 LM,black,silver,3.8850000000000002,3.8290550198532367,2,3.752473919456172,Rafael,lisboa,portugal
2465,2019-12-14,Koenigsegg CCXR Trevita,brown,gold,5.292000000000001,5.243879758552362,0,5.243879758552362,Rafael,lisboa,portugal
2466,2019-12-12,W Motors Lykan Hypersport,brown,gold,3.7485,3.7164026698796033,2,3.6420746164820113,Nicolas,lisboa,portugal
2467,2019-12-6,McLaren P1 LM,black,red,3.8850000000000002,3.824508071659727,2,3.7480179102265323,Isaac,lisboa,portugal
2468,2019-12-6,W Motors Lykan Hypersport,brown,blue,3.7485,3.7078873059809436,2,3.6337295598613246,Sakura,tokio,japan
2469,2019-12-3,Rolls-Royce Sweptail,black,silver,13.440000000000001,13.272865960660928,0,13.272865960660928,Naomi,tokio,japan
2470,2019-12-8,Bugatti La Voiture Noire,red,silver,20.616750000000003,20.410420127052127,0,20.410420127052127,Harumi,tokio,japan
2471,2019-12-20,Ferrari Pininfarina Sergio,brown,black,3.1500000000000004,3.1146978017281133,0,3.1146978017281133,Akemi,tokio,japan
2472,2019-12-17,Ferrari Pininfarina Sergio,brown,silver,3.3075000000000006,3.2554284494663515,3,3.1577655959823607,Hana,tokio,japan
2473,2019-12-16,Lamborghini Veneno Roadster,red,white,4.819500000000001,4.76959522484308,3,4.626507368097788,Akemi,tokio,japan
2474,2019-12-5,W Motors Lykan Hypersport,white,blue,3.6414,3.5877121956255182,2,3.5159579517130077,Naomi,tokio,japan
2475,2019-12-2,Bugatti La Voiture Noire,brown,gold,20.616750000000003,20.34913834228449,2,19.9421555754388,Harumi,tokio,japan
2476,2019-12-5,Aston Martin Valkyrie,white,red,3.4272000000000005,3.3857530177434274,3,3.284180427211125,Harumi,tokio,japan
2477,2019-12-7,Bugatti Chiron,white,blue,3.1058999999999997,3.078738801475704,0,3.078738801475704,Harumi,tokio,japan
2478,2019-12-4,McLaren P1 LM,brown,red,4.07925,4.035524747275092,0,4.035524747275092,Yumi,tokio,japan
2479,2019-12-12,Lamborghini Veneno Roadster,black,red,4.7250000000000005,4.665079629514058,3,4.5251272406286365,Sakura,tokio,japan
2480,2019-12-21,Bugatti Veyron by Mansory Vivere,black,silver,3.57,3.518058634800439,0,3.518058634800439,Saori,tokio,japan
2481,2019-12-21,McLaren P1 LM,white,red,3.9627000000000008,3.926463217564359,1,3.8871985853887154,Saori,tokio,japan
2482,2019-12-8,McLaren P1 LM,brown,silver,4.07925,4.037656012538703,3,3.9165263321625416,Nadia,riad,Saudi Arabia
2483,2019-12-10,Bugatti Veyron by Mansory Vivere,brown,red,3.7485,3.715978812726859,0,3.715978812726859,Aisha,riad,Saudi Arabia
2484,2019-12-5,Ferrari Pininfarina Sergio,black,silver,3.1500000000000004,3.1017413149452793,2,3.039706488646374,Laila,riad,Saudi Arabia
2485,2019-12-19,Rolls-Royce Sweptail,white,gold,13.708800000000002,13.554773739879913,2,13.283678265082315,Nadia,riad,Saudi Arabia
2486,2019-12-14,McLaren P1 LM,red,white,3.9627000000000003,3.9024875656373847,1,3.8634626899810107,Soraia,riad,Saudi Arabia
2487,2019-12-8,Bugatti Chiron,brown,black,3.045,3.0156903016058103,2,2.9553764955736943,Nadia,riad,Saudi Arabia
2488,2019-12-19,Lamborghini Veneno Roadster,black,red,4.7250000000000005,4.677479439398887,1,4.630704645004898,Iasmin,riad,Saudi Arabia
2489,2019-12-11,W Motors Lykan Hypersport,red,black,3.57,3.523391159928449,2,3.4529233367298797,Soraia,riad,Saudi Arabia
2490,2019-12-16,Bugatti Veyron by Mansory Vivere,brown,white,3.6414,3.5946685654161348,3,3.4868285084536508,Laila,riad,Saudi Arabia
2491,2019-12-18,Bugatti La Voiture Noire,red,black,19.635,19.41344745659499,3,18.83104403289714,Nadia,riad,Saudi Arabia
2492,2019-12-21,Koenigsegg CCXR Trevita,black,gold,5.04,4.965011755653881,2,4.8657115205408035,Laila,riad,Saudi Arabia
2493,2019-12-24,Bugatti Veyron by Mansory Vivere,white,gold,3.6414,3.5969915821338736,0,3.5969915821338736,Laila,riad,Saudi Arabia
2494,2019-12-5,McLaren P1 LM,white,black,3.7740000000000005,3.7403595434695265,1,3.7029559480348313,Nadia,riad,Saudi Arabia
2495,2019-12-7,Aston Martin Valkyrie,red,silver,3.5280000000000005,3.4732601315918656,2,3.4037949289600284,Aisha,riad,Saudi Arabia
2496,2019-12-24,Bugatti Veyron by Mansory Vivere,black,silver,3.57,3.524964551705324,3,3.419215615154164,Nadia,riad,Saudi Arabia
2497,2019-12-13,Lamborghini Veneno Roadster,red,black,4.7250000000000005,4.659885212539386,3,4.520088656163205,Laila,riad,Saudi Arabia
2498,2019-12-7,Ferrari Pininfarina Sergio,white,silver,3.213,3.18069131434002,1,3.14888440119662,Laila,riad,Saudi Arabia
2499,2020-1-12,Bugatti Chiron,brown,gold,3.0373875,3.0062293176892023,3,2.9160424381585264,Helena,sao paulo,brazil
2500,2020-1-23,Ferrari Pininfarina Sergio,white,gold,3.0523499999999997,3.0212069847110303,3,2.9305707751696994,Luísa,sao paulo,brazil
2501,2020-1-3,Bugatti Chiron,black,silver,2.89275,2.8651747351113483,1,2.836522987760235,Alice,sao paulo,brazil
2502,2020-1-12,W Motors Lykan Hypersport,black,red,3.3915,3.3537963400813715,2,3.286720413279744,Laura,sao paulo,brazil
2503,2020-1-6,Bugatti Chiron,red,black,2.89275,2.859391704760144,3,2.7736099536173398,Maria Luísa,new york,united state
2504,2020-1-8,Koenigsegg CCXR Trevita,red,white,4.88376,4.816845697762975,3,4.672340326830086,Maria Luísa,new york,united state
2505,2020-1-23,Lamborghini Veneno Roadster,white,gold,4.578524999999999,4.5374582229905265,0,4.5374582229905265,Maitê,new york,united state
2506,2020-1-18,Lamborghini Veneno Roadster,black,blue,4.48875,4.448323098079571,2,4.35935663611798,Cecília,new york,united state
2507,2020-1-6,Bugatti La Voiture Noire,red,blue,19.585912499999996,19.288239386160527,0,19.288239386160527,Antonella,new york,united state
2508,2020-1-15,Lamborghini Veneno Roadster,black,gold,4.48875,4.419689926369146,1,4.375493027105454,Cecília,new york,united state
2509,2020-1-18,Rolls-Royce Sweptail,brown,white,13.02336,12.89711926484087,2,12.639176879544053,Mariana,new york,united state
2510,2020-1-24,Bugatti La Voiture Noire,black,red,18.653249999999996,18.429447111107596,3,17.87656369777437,Arthur,toronto,canada
2511,2020-1-6,Aston Martin Valkyrie,brown,red,3.3516000000000004,3.3086754340224798,3,3.2094151710018055,Matheus,toronto,canada
2512,2020-1-18,Bugatti Chiron,black,black,2.755,2.717698518953813,3,2.636167563385199,Pedro,toronto,canada
2513,2020-1-18,Bugatti La Voiture Noire,brown,silver,19.585912499999996,19.31573624984431,1,19.122578887345867,Matheus,toronto,canada
2514,2020-1-5,Lamborghini Veneno Roadster,red,red,4.7131875,4.646217385406083,3,4.5068308638439,Gael,toronto,canada
2515,2020-1-15,Koenigsegg CCXR Trevita,brown,black,4.787999999999999,4.731875357870945,1,4.6845566042922355,Samuel,toronto,canada
2516,2020-1-2,Bugatti Chiron,red,blue,3.0373875,2.9924038453171637,2,2.9325557684108206,Lucas,toronto,canada
2517,2020-1-5,Rolls-Royce Sweptail,black,black,12.16,11.991484689377486,0,11.991484689377486,Samuel,toronto,canada
2518,2020-1-2,Bugatti La Voiture Noire,white,white,18.482705999999997,18.198910070428084,3,17.652942768315242,Matheus,toronto,canada
2519,2020-1-2,Aston Martin Valkyrie,red,blue,3.3516000000000004,3.314213872339949,0,3.314213872339949,Rafael,lisboa,portugal
2520,2020-1-9,McLaren P1 LM,black,white,3.5853,3.5280086089808593,1,3.492728522891051,Rafael,lisboa,portugal
2521,2020-1-1,Koenigsegg CCXR Trevita,brown,blue,5.027399999999999,4.948344111748521,3,4.799893788396066,Nicolas,lisboa,portugal
2522,2020-1-7,Bugatti La Voiture Noire,brown,blue,19.585912499999996,19.383886889348148,0,19.383886889348148,Isaac,lisboa,portugal
2523,2020-1-18,Bugatti La Voiture Noire,black,blue,18.653249999999996,18.40178480852944,3,17.849731264273558,Isaac,lisboa,portugal
2524,2020-1-24,Bugatti La Voiture Noire,brown,red,19.585912499999996,19.40336579746938,2,19.01529848151999,Henrique,lisboa,portugal
2525,2020-1-7,Lamborghini Veneno Roadster,white,silver,4.578524999999999,4.508364683944854,0,4.508364683944854,Nicolas,lisboa,portugal
2526,2020-1-6,Aston Martin Valkyrie,brown,gold,3.3516000000000004,3.306870017149651,1,3.2738013169781546,Nicolas,lisboa,portugal
2527,2020-1-9,Aston Martin Valkyrie,red,blue,3.3516000000000004,3.3063344229007114,3,3.2071443902136902,Nicolas,lisboa,portugal
2528,2020-1-2,Ferrari Pininfarina Sergio,red,silver,3.1421249999999996,3.1140585407047534,1,3.082917955297706,Isaac,lisboa,portugal
2529,2020-1-1,McLaren P1 LM,red,white,3.7645650000000006,3.7116748365066874,1,3.6745580881416204,Isaac,lisboa,portugal
2530,2020-1-7,Rolls-Royce Sweptail,white,black,12.4032,12.229244715986953,0,12.229244715986953,Henrique,lisboa,portugal
2531,2020-1-22,Koenigsegg CCXR Trevita,brown,gold,5.027399999999999,4.973634864556587,1,4.923898515911021,Joaquim,lisboa,portugal
2532,2020-1-20,Bugatti La Voiture Noire,black,white,18.120299999999997,17.931722711935503,0,17.931722711935503,Nicolas,lisboa,portugal
2533,2020-1-4,Koenigsegg CCXR Trevita,red,white,4.88376,4.814337181766489,2,4.71805043813116,Isaac,lisboa,portugal
2534,2020-1-18,Bugatti Veyron by Mansory Vivere,red,silver,3.561075,3.5137180351079498,3,3.4083064940547114,Nicolas,lisboa,portugal
2535,2020-1-6,Koenigsegg CCXR Trevita,white,gold,4.88376,4.826702159982453,3,4.68190109518298,Isaac,lisboa,portugal
2536,2020-1-20,Bugatti La Voiture Noire,white,white,18.482705999999997,18.262973868655408,3,17.715084652595745,Henrique,lisboa,portugal
2537,2020-1-15,McLaren P1 LM,brown,silver,3.8752875000000007,3.8156735050385127,2,3.7393600349377425,Hinata,tokio,japan
2538,2020-1-22,Lamborghini Veneno Roadster,black,white,4.360499999999999,4.3194252341166814,3,4.189842477093181,Akemi,tokio,japan
2539,2020-1-3,McLaren P1 LM,red,silver,3.8752875000000007,3.840958403418176,1,3.8025488193839942,Yumi,tokio,japan
2540,2020-1-21,Bugatti Veyron by Mansory Vivere,black,black,3.23,3.193928117814187,3,3.0981102742797613,Sakura,tokio,japan
2541,2020-1-7,Bugatti La Voiture Noire,white,black,18.120299999999997,17.92927084415975,2,17.570685427276555,Hinata,tokio,japan
2542,2020-1-18,Koenigsegg CCXR Trevita,white,silver,4.88376,4.814497367110623,2,4.718207419768411,Saori,tokio,japan
2543,2020-1-22,Bugatti La Voiture Noire,red,red,19.585912499999996,19.338006869366648,3,18.75786666328565,Harumi,tokio,japan
2544,2020-1-9,McLaren P1 LM,white,black,3.5853,3.5324058481137106,0,3.5324058481137106,Saori,tokio,japan
2545,2020-1-24,W Motors Lykan Hypersport,black,blue,3.3915,3.35175473108724,0,3.35175473108724,Akemi,tokio,japan
2546,2020-1-7,Aston Martin Valkyrie,red,gold,3.3516000000000004,3.313485019998573,0,3.313485019998573,Yumi,tokio,japan
2547,2020-1-15,Bugatti La Voiture Noire,red,white,19.026314999999997,18.815603101583346,0,18.815603101583346,Sakura,tokio,japan
2548,2020-1-13,McLaren P1 LM,brown,white,3.7645650000000006,3.7109749645572983,1,3.6738652149117255,Saori,tokio,japan
2549,2020-1-20,Bugatti Chiron,white,gold,2.950605,2.9232568689055043,1,2.8940243002164494,Harumi,tokio,japan
2550,2020-1-24,Ferrari Pininfarina Sergio,red,black,2.9924999999999997,2.9623506809593962,2,2.903103667340208,Mahina,tokio,japan
2551,2020-1-17,W Motors Lykan Hypersport,red,white,3.4593300000000005,3.4182286357241707,2,3.3498640630096874,Hinata,tokio,japan
2552,2020-1-16,Koenigsegg CCXR Trevita,brown,white,4.88376,4.814734055627311,2,4.718439374514765,Nadia,riad,Saudi Arabia
2553,2020-1-8,Ferrari Pininfarina Sergio,brown,white,3.0523499999999997,3.007094290973504,1,2.977023348063769,Laila,riad,Saudi Arabia
2554,2020-1-8,W Motors Lykan Hypersport,black,white,3.2946,3.2432447210715822,3,3.1459473794394346,Laila,riad,Saudi Arabia
2555,2020-1-20,McLaren P1 LM,black,gold,3.6907500000000004,3.64573118424881,3,3.5363592487213458,Isa,riad,Saudi Arabia
2556,2020-1-18,Rolls-Royce Sweptail,brown,gold,13.406400000000001,13.27136611230027,3,12.873225128931264,Soraia,riad,Saudi Arabia
2557,2020-1-17,Koenigsegg CCXR Trevita,brown,silver,5.027399999999999,4.974124713000384,2,4.874642218740376,Soraia,riad,Saudi Arabia
2558,2020-1-5,Bugatti Chiron,brown,black,2.89275,2.8619385633366363,1,2.83331917770327,Aisha,riad,Saudi Arabia
2559,2020-1-13,Koenigsegg CCXR Trevita,brown,blue,5.027399999999999,4.956412274939028,3,4.807719906690857,Aisha,riad,Saudi Arabia
2560,2020-1-3,Lamborghini Veneno Roadster,black,white,4.360499999999999,4.298712367610225,0,4.298712367610225,Laila,riad,Saudi Arabia
2561,2020-1-22,Bugatti Chiron,white,black,2.8101,2.770089697194602,1,2.742388800222656,Laila,riad,Saudi Arabia
2562,2020-1-15,Ferrari Pininfarina Sergio,white,black,2.9069999999999996,2.873067255116812,0,2.873067255116812,Isa,riad,Saudi Arabia
2563,2020-2-23,Bugatti Veyron by Mansory Vivere,brown,blue,3.561075,3.5124765932117548,2,3.44222706134752,Helena,sao paulo,brazil
2564,2020-2-1,Lamborghini Veneno Roadster,black,gold,4.48875,4.420346581054981,2,4.331939649433882,Heloísa,sao paulo,brazil
2565,2020-2-13,Bugatti Veyron by Mansory Vivere,white,silver,3.45933,3.4077750792575356,0,3.4077750792575356,Helena,sao paulo,brazil
2566,2020-2-10,Bugatti Chiron,red,black,2.89275,2.8584151142720673,3,2.7726626608439053,Alice,sao paulo,brazil
2567,2020-2-13,Bugatti Chiron,brown,gold,3.0373875,3.002035166443456,0,3.002035166443456,Manuela,sao paulo,brazil
2568,2020-2-17,Koenigsegg CCXR Trevita,red,black,4.787999999999999,4.735501853311556,2,4.640791816245325,Manuela,sao paulo,brazil
2569,2020-2-18,Aston Martin Valkyrie,red,white,3.25584,3.2082728923621535,3,3.112024705591289,Giovanna,new york,united state
2570,2020-2-5,Koenigsegg CCXR Trevita,red,blue,5.027399999999999,4.975901564911434,2,4.876383533613206,Maitê,new york,united state
2571,2020-2-9,Bugatti Veyron by Mansory Vivere,red,red,3.561075,3.5267777860236924,3,3.4209744524429815,Mariana,new york,united state
2572,2020-2-3,Lamborghini Veneno Roadster,black,red,4.48875,4.4286334924379895,3,4.29577448766485,Giovanna,new york,united state
2573,2020-2-21,McLaren P1 LM,brown,silver,3.8752875000000007,3.8196557363080266,0,3.8196557363080266,Maria Luísa,new york,united state
2574,2020-2-21,Bugatti Chiron,black,gold,2.89275,2.8553075676936057,2,2.7982014163397335,Antonella,new york,united state
2575,2020-2-2,Koenigsegg CCXR Trevita,red,black,4.787999999999999,4.7259657809497835,0,4.7259657809497835,Gael,toronto,canada
2576,2020-2-21,Aston Martin Valkyrie,red,red,3.3516000000000004,3.313338701237607,2,3.247071927212855,Pedro,toronto,canada
2577,2020-2-24,Lamborghini Veneno Roadster,black,blue,4.48875,4.426223342689078,1,4.381961109262187,Miguel,toronto,canada
2578,2020-2-8,McLaren P1 LM,white,blue,3.764565,3.7078285686630337,2,3.633671997289773,Bernardo,toronto,canada
2579,2020-2-22,Bugatti La Voiture Noire,black,red,18.653249999999996,18.42472774317249,1,18.240480465740763,Lucas,toronto,canada
2580,2020-2-3,Bugatti La Voiture Noire,brown,silver,19.585912499999996,19.378620685745236,0,19.378620685745236,Benício,toronto,canada
2581,2020-2-18,Rolls-Royce Sweptail,white,white,12.651264,12.492467426941575,3,12.117693404133327,Lucas,toronto,canada
2582,2020-2-5,Ferrari Pininfarina Sergio,white,black,2.9069999999999996,2.861657320327883,3,2.7758076007180463,Samuel,toronto,canada
2583,2020-2-12,Ferrari Pininfarina Sergio,red,black,2.9924999999999997,2.9633777539233743,0,2.9633777539233743,Gael,toronto,canada
2584,2020-2-10,Koenigsegg CCXR Trevita,black,black,4.56,4.506536196576257,0,4.506536196576257,Miguel,toronto,canada
2585,2020-2-7,Bugatti Chiron,white,gold,2.950605,2.919388492088022,2,2.8610007222462617,Miguel,toronto,canada
2586,2020-2-20,W Motors Lykan Hypersport,brown,black,3.3915,3.3564767630631573,1,3.3229119954325257,Nicolas,lisboa,portugal
2587,2020-2-15,McLaren P1 LM,red,white,3.7645650000000006,3.723879286231678,3,3.612162907644728,Joaquim,lisboa,portugal
2588,2020-2-18,Bugatti La Voiture Noire,black,white,18.120299999999997,17.857290650793583,1,17.67871774428565,Joaquim,lisboa,portugal
2589,2020-2-14,McLaren P1 LM,red,red,3.8752875000000007,3.829565716787862,1,3.7912700596199835,Nicolas,lisboa,portugal
2590,2020-2-24,Lamborghini Veneno Roadster,brown,blue,4.7131875,4.668853322607804,2,4.575476256155648,Henrique,lisboa,portugal
2591,2020-2-4,Ferrari Pininfarina Sergio,brown,gold,3.1421249999999996,3.0952765143752834,3,3.0024182189440247,Yumi,tokio,japan
2592,2020-2-14,W Motors Lykan Hypersport,red,red,3.561075,3.5206317351263263,1,3.485425417775063,Akemi,tokio,japan
2593,2020-2-17,Koenigsegg CCXR Trevita,black,red,4.787999999999999,4.712646356351599,0,4.712646356351599,Hinata,tokio,japan
2594,2020-2-24,Bugatti La Voiture Noire,red,red,19.585912499999996,19.399654908789184,1,19.205658359701292,Sayuri,tokio,japan
2595,2020-2-6,Rolls-Royce Sweptail,black,white,12.4032,12.273378995806931,3,11.905177625932723,Hinata,tokio,japan
2596,2020-2-13,Bugatti Veyron by Mansory Vivere,brown,gold,3.561075,3.5259949407328173,0,3.5259949407328173,Hana,tokio,japan
2597,2020-2-11,Koenigsegg CCXR Trevita,white,gold,4.88376,4.821460243037547,2,4.7250310381767955,Harumi,tokio,japan
2598,2020-2-15,Aston Martin Valkyrie,black,gold,3.192,3.1415487772092896,3,3.047302313893011,Akemi,tokio,japan
2599,2020-2-16,Aston Martin Valkyrie,brown,white,3.25584,3.207102470273857,2,3.14296042086838,Mahina,tokio,japan
2600,2020-2-20,Lamborghini Veneno Roadster,white,white,4.447709999999999,4.382072842947738,0,4.382072842947738,Harumi,tokio,japan
2601,2020-2-5,W Motors Lykan Hypersport,white,silver,3.45933,3.4063143288463507,0,3.4063143288463507,Sayuri,tokio,japan
2602,2020-2-2,McLaren P1 LM,red,red,3.8752875000000007,3.834343812329966,1,3.7960003742066664,Hana,tokio,japan
2603,2020-2-4,McLaren P1 LM,white,white,3.6570060000000004,3.6014814939213795,0,3.6014814939213795,Mahina,tokio,japan
2604,2020-2-2,McLaren P1 LM,black,red,3.6907500000000004,3.6403632444009975,3,3.5311523470689674,Soraia,riad,Saudi Arabia
2605,2020-2-2,Bugatti Veyron by Mansory Vivere,brown,black,3.3915,3.361373704538247,1,3.3277599674928644,Nadia,riad,Saudi Arabia
2606,2020-2-2,Aston Martin Valkyrie,red,gold,3.3516000000000004,3.3207175408785736,0,3.3207175408785736,Nadia,riad,Saudi Arabia
2607,2020-3-23,Rolls-Royce Sweptail,white,blue,13.02336,12.862347113537714,2,12.60510017126696,Luísa,sao paulo,brazil
2608,2020-3-14,Bugatti La Voiture Noire,black,white,18.120299999999997,17.843544776605306,3,17.308238433307146,Luísa,sao paulo,brazil
2609,2020-3-8,Koenigsegg CCXR Trevita,red,gold,5.027399999999999,4.982043958904647,0,4.982043958904647,Luísa,sao paulo,brazil
2610,2020-3-11,Aston Martin Valkyrie,white,red,3.25584,3.2197662953078905,1,3.187568632354812,Manuela,sao paulo,brazil
2611,2020-3-17,Bugatti Veyron by Mansory Vivere,red,white,3.4593300000000005,3.4145607139521577,1,3.3804151068126362,Laura,sao paulo,brazil
2612,2020-3-5,Ferrari Pininfarina Sergio,black,blue,2.9924999999999997,2.945520511466723,1,2.916065306352056,Laura,sao paulo,brazil
2613,2020-3-24,Aston Martin Valkyrie,red,silver,3.3516000000000004,3.301957514587263,3,3.202898789149645,Manuela,sao paulo,brazil
2614,2020-3-24,Aston Martin Valkyrie,white,silver,3.25584,3.208048619861559,1,3.1759681336629435,Isabella,sao paulo,brazil
2615,2020-3-6,Ferrari Pininfarina Sergio,red,white,3.0523499999999997,3.0191316012157476,2,2.958748969191433,Alice,sao paulo,brazil
